building,noise,in_vehicle,asleep,no_windows,dist,age_groups,heard
0,0,0,0,0,554.2089451211003,1,1
0,0,0,0,0,57.80529027919586,1,1
1,0,0,0,0,410.11776770625335,2,1
0,0,0,0,0,199.73430476757997,5,1
0,0,0,0,0,763.5305209317976,1,1
1,0,0,0,1,2778.1996705629176,7,0
0,0,0,0,0,1192.488684469023,5,1
0,0,0,0,0,344.91990639773877,3,1
1,0,0,1,0,150.99280633275006,6,0
1,0,0,0,1,3477.3483153915363,2,0
0,0,0,0,0,36245.36844888833,7,0
0,0,1,0,0,23735.642596565547,5,0
0,0,0,0,0,1175.8342842725526,2,1
0,0,0,0,0,654.7011630449668,5,1
0,0,0,0,0,683.0787641722525,1,1
0,1,0,0,0,649.6721581873505,3,1
0,0,0,0,0,212.53103642819187,7,1
0,0,0,0,0,724.5809314575703,4,1
0,0,0,0,0,831.1850412662461,3,1
0,0,1,0,0,17984.15739054542,6,0
0,0,0,0,0,694.8883911078276,2,1
0,1,0,0,0,113636.99892132201,5,0
0,0,0,0,0,49895.74759148282,1,1
0,1,0,0,0,5868.020629033991,4,0
0,0,0,0,0,508.20098344000667,2,1
0,0,0,0,0,8152.152468822341,2,1
0,1,0,0,0,334.13235560736445,2,1
0,0,0,0,0,38661.36663837256,6,0
0,0,0,0,0,192.1604270512924,3,1
1,0,0,0,0,445.47184153526405,5,1
1,0,0,0,0,879.1834040602109,5,1
0,0,0,0,0,1853.935276135235,1,1
0,0,0,0,0,72.65919274479633,1,1
1,0,0,0,0,395.8797768114759,4,1
0,0,0,0,0,31.952597775089597,5,1
0,1,0,0,0,28406.72126778383,4,0
0,0,0,0,0,1916.744997512784,3,1
0,1,0,0,0,499.850764587341,5,1
1,1,0,0,0,952.8189196694553,7,0
1,0,0,0,0,412.4618670516187,4,0
0,0,0,0,0,799.1824378256782,6,0
0,0,0,0,0,602.3344706672477,3,1
0,1,0,0,0,1524.4925108393031,1,1
1,0,0,0,0,654.7039964642763,5,0
0,1,0,0,0,47820.96356970346,2,0
1,0,0,0,0,403.760847283791,6,1
1,0,0,0,0,837.2404469852028,5,1
0,0,0,0,0,1890.3240033122295,2,1
1,0,0,0,1,812.2518948336142,2,0
0,0,0,0,0,508.9513110017206,5,1
0,0,0,0,0,685.6062728442314,2,1
0,0,0,0,0,36326.461708811934,7,0
1,1,0,0,0,350.6103527771622,3,1
1,0,0,0,1,738.7525222625973,5,0
0,0,0,0,0,623.3352835223745,7,1
0,0,0,0,0,134519.31637274046,7,0
1,0,0,1,0,37828.97294147981,5,0
0,0,0,0,0,2925.0342262768913,5,0
0,0,0,0,0,265.35544555145304,5,1
0,0,0,0,0,823.4860682208054,4,1
0,0,0,0,0,172.9584628406423,3,1
1,0,0,0,0,871.9822148284708,6,0
1,0,0,0,0,646.8263807860756,3,1
0,0,0,0,0,93.93746033103137,3,1
0,0,0,0,0,960.8520244165113,2,1
0,0,0,0,0,212.65431456707367,5,1
0,0,0,0,0,4301.456437339636,2,1
0,1,0,0,0,20578.947678992536,2,0
0,0,0,0,0,154.748340378541,5,1
0,0,0,0,0,602.2610750010131,2,1
0,0,0,0,0,944.607745025661,5,1
0,1,0,0,0,1368.7988868598422,4,0
0,0,0,0,0,416.90827522369455,1,1
0,0,0,0,0,2907.6049480519796,1,1
1,0,0,0,0,1192.469678375908,6,1
0,1,0,0,0,1027.784482663244,1,0
0,0,0,0,0,1166.3728822414457,4,1
0,0,0,0,0,544.4785336291111,4,1
0,0,0,0,0,393.2808628171182,3,1
1,0,0,0,0,1080.3866390611445,1,1
0,0,0,0,0,695.2768724245841,3,1
0,1,0,0,0,862.6800073032173,3,1
0,1,0,0,0,604.8644510596048,3,1
0,0,0,0,0,43473.58372973916,6,0
0,0,0,0,0,657.4436636588626,0,1
1,1,0,0,0,527.9677042237781,1,1
0,0,1,0,0,191.9449997225065,3,1
0,0,0,0,0,804.7872688134904,1,1
0,1,0,0,0,1458.8342888546204,6,0
0,0,0,0,0,775.4337966412295,5,1
0,0,0,0,0,42429.66660743096,7,0
0,0,0,0,0,6500.037097880747,3,1
0,0,0,0,0,149.91018691723343,2,1
0,1,0,0,0,344.3989140241974,6,1
0,0,0,0,0,578.3175579359331,0,1
0,0,0,0,0,71.94821996786938,1,1
1,0,0,0,0,162.8990196154889,1,1
0,0,0,0,0,477.86470241533124,2,1
0,0,0,0,0,672.5452620544825,4,1
0,0,0,0,0,685.7142258511755,3,1
0,0,0,0,0,111201.72097964076,7,0
0,0,0,0,0,256.0133780175016,0,1
0,0,0,0,0,2160.6099695875996,1,1
0,0,0,0,0,38270.78110705359,2,1
0,1,1,0,0,21018.11636008235,7,0
0,0,0,0,0,478.96326987392644,1,1
0,0,0,0,0,361.5839758216338,3,1
0,0,1,0,0,606.4269487731544,5,0
0,0,0,0,0,690.734338368248,2,1
0,0,0,0,0,330.65717559588757,2,1
1,0,0,0,0,1127.439003124613,5,1
0,0,0,0,0,511.52735811258685,1,1
1,0,0,0,0,2572.165116239217,2,1
1,0,0,0,0,721.9255763165215,0,1
0,0,0,0,0,1406.7150222247817,4,1
1,0,0,0,0,200.2966645046938,4,1
0,0,0,0,0,1518.5061267548906,1,1
0,0,0,0,0,399.3603512162721,4,1
0,0,0,0,0,413.67965210358744,0,1
0,0,1,0,0,1367.607350661171,5,1
0,0,0,0,0,262.3453321211359,4,1
0,0,0,0,0,119.53595909067067,0,1
0,0,0,0,0,798.5408819179644,4,1
0,0,0,0,0,35358.6502815242,2,0
0,0,0,0,0,34478.31571340457,6,0
0,0,0,0,0,169.10371772736764,7,1
0,0,0,0,0,353.53250466943933,3,1
0,1,0,0,0,805.3603138089526,2,1
0,0,0,0,0,2562.1234310130076,3,1
1,0,0,0,0,70.27576923056789,4,1
1,0,0,0,0,711.115619480903,3,1
0,0,0,0,0,308.07483491536817,4,1
0,0,0,0,0,496.7425544840704,5,1
0,0,0,0,0,389.848731461907,3,1
1,0,0,0,0,36.24030394597065,1,1
0,0,0,0,0,55862.87627452049,5,0
1,0,0,0,0,168.96621895904812,3,1
0,0,0,0,0,358.0143677056984,7,1
1,0,0,0,0,429.83369037310985,6,1
0,0,0,0,0,231.53549549108988,2,1
1,0,0,0,0,209.52190765011756,2,1
0,1,0,0,0,324.29474180547726,5,1
1,0,0,0,0,1368.2067508227503,5,1
0,0,0,0,0,113.47360299591956,2,1
0,0,0,0,0,418.0096438636589,5,1
0,0,1,0,0,33881.842799295315,5,0
1,0,0,0,0,375.46753975094975,5,1
0,1,0,0,0,236.5780741168542,1,1
0,0,0,0,0,49049.64974407544,6,0
0,1,1,0,0,82349.51724437822,4,0
0,1,1,0,0,22561.809846198514,2,0
1,0,0,0,1,1878.1129390981478,4,0
0,0,1,0,0,25146.66849074964,2,0
0,0,0,0,0,1133.257611816531,1,1
0,1,1,0,0,53325.0325672889,5,0
0,0,0,0,0,371.63627354537743,3,0
0,1,0,0,0,336.8053974569348,6,1
1,0,0,0,0,1335.097808377715,3,1
0,0,0,0,0,418.2478978568415,1,1
1,1,0,0,0,1095.9242987805226,6,1
0,0,0,0,0,162.90121071552767,3,1
0,0,0,0,0,311.05973447063445,6,1
1,0,0,0,0,2839.841923463804,6,1
0,0,0,0,0,176.69809076050905,4,1
0,1,0,0,0,1043.3947803667977,4,1
0,1,0,0,0,165.42865012554225,1,1
1,1,0,0,0,753.7456002501646,5,1
0,0,0,0,0,668.7366723718342,0,1
0,0,0,0,0,1365.8810345449124,5,1
1,0,0,0,0,250.0982303539639,6,1
0,0,0,0,0,11252.932968111014,6,0
1,0,0,0,0,900.4990656329874,4,1
0,0,0,0,0,213.72142239318208,5,1
0,1,0,0,0,369.16874570096707,5,1
0,0,0,0,0,229.95549487362842,3,1
1,0,0,0,0,255.95881635806893,5,1
1,0,0,0,0,418.5260545363794,2,1
0,0,0,0,0,386.16711552670984,5,1
0,0,0,0,0,395.27153628851534,5,1
0,0,0,0,0,914.3312011023469,1,1
0,0,0,0,0,935.0324110410949,1,1
1,1,0,0,0,418.2890645746539,4,1
0,0,0,0,0,714.0340695416188,6,0
1,0,0,0,0,233.7214195700056,5,1
1,0,0,0,0,1018.1130555949576,2,1
1,0,0,0,0,819.642467121576,4,1
0,1,0,0,0,14205.781560433494,4,0
0,1,1,0,0,29073.463795129464,2,0
1,0,0,1,0,623.7946150683597,3,0
1,0,0,0,0,571.4775064697386,6,1
0,0,0,0,0,1135.142097019552,5,1
0,0,0,0,0,715.4103973034265,4,1
0,0,0,0,0,2792.480282086813,2,1
1,1,0,0,0,1021.5430925654114,1,1
0,0,0,0,0,305.8356555809086,2,1
0,0,0,0,0,14.13600027736168,3,1
0,0,0,0,0,688.9123032422625,3,1
1,0,0,0,0,506.6635979488241,5,1
0,0,0,0,0,320.3761080629271,2,1
1,0,0,0,0,670.3189483043835,5,1
0,1,0,0,0,10804.310080468194,3,0
0,0,0,0,0,276.38577881145085,1,0
0,0,1,0,0,24833.42026360627,3,0
0,0,1,0,0,1505.750114554841,3,1
1,0,0,0,0,655.0362027882721,2,1
0,0,0,0,0,830.8151033189263,1,0
0,0,0,0,0,917.6516072254323,3,1
0,0,0,0,0,882.752862045547,5,1
1,0,0,0,0,235.61376131827592,1,1
1,0,0,0,0,432.28781504966014,4,1
0,0,0,0,0,388.55067117438443,1,1
0,0,0,0,0,1655.0503790118555,6,1
1,0,0,1,0,471.0265282503135,5,0
0,0,0,0,0,163.42912391235586,2,1
0,0,0,0,0,755.946613569838,4,1
0,0,0,0,0,10232.93866725171,4,1
1,1,0,0,0,51767.84221420953,7,0
1,0,0,0,0,695.685307478033,2,1
0,0,0,0,0,145.423713613342,3,1
0,1,0,0,0,1412.5785984202348,6,1
0,1,1,0,0,5465.074422006999,7,0
0,0,0,0,0,5471.090852964175,1,1
0,0,0,0,0,1344.2779480176625,4,1
0,0,0,0,0,827.8080005549689,1,1
1,0,0,0,0,419.8703377430503,3,1
1,0,0,0,0,1629.344148707872,4,1
0,0,0,0,0,297.85391055176103,2,1
0,0,1,0,0,23937.73546783617,5,0
1,1,0,0,0,1058.843289364744,1,1
0,0,0,0,0,296.2291119887646,5,1
0,1,0,0,0,33467.87706620058,1,0
0,0,0,0,0,22138.937427955043,3,0
0,0,1,0,0,957.1335622288224,2,1
0,0,0,0,0,34.75260376051357,1,1
0,0,0,0,0,480.9255150961241,7,1
0,0,0,0,0,1385.497300035742,5,1
0,0,0,0,0,602.8121713850592,6,1
1,1,0,0,0,527.9570675070529,5,1
0,0,0,0,0,491.6428877412145,2,1
0,0,0,0,0,1206.022847016161,1,1
0,0,0,0,0,1298.924676941301,5,1
0,0,0,0,0,824.8363098705992,1,1
0,0,0,0,0,492.41607424966844,4,1
0,0,0,0,0,2330.61607480052,3,1
1,0,0,0,0,106.02802567053527,1,1
1,0,0,0,0,649.4352447655713,2,1
0,0,0,0,0,337.976948128236,5,1
0,0,0,0,0,412.23597784531177,1,1
0,0,0,0,0,1341.4882933948718,1,1
0,1,0,0,0,10590.381874659699,6,0
1,0,0,0,0,439.15897936817527,2,1
0,0,1,0,0,852.6985964340454,2,0
0,0,0,0,0,820.3977058297605,4,1
0,0,0,0,0,216.54276608397763,3,1
0,0,0,0,0,160.33278894172733,6,1
0,1,0,0,0,32263.495939894034,0,0
0,1,0,0,0,152.31434294976023,6,1
0,0,0,0,0,272.4417388762025,1,1
0,1,1,0,0,556.2806621560792,1,1
0,0,0,0,0,134.37527966223652,3,1
1,0,0,0,0,229.27933434527844,3,1
1,0,0,0,0,397.25654757290937,2,1
0,0,0,0,0,226.62060660529878,3,1
1,0,0,0,0,657.6824444884534,2,1
1,1,0,0,0,36742.93021803336,7,0
1,0,0,0,0,410.0095258073009,3,1
0,1,0,0,0,1062.0736967663854,1,1
0,0,0,0,0,15949.370555146443,6,1
0,1,0,0,0,1309.7589168157144,5,0
1,0,0,0,0,524.3085116874053,1,1
0,0,1,0,0,27107.103771595353,5,0
0,0,0,0,0,180.04306917687526,7,1
0,0,1,0,0,728.479829587856,5,0
1,0,0,0,0,1205.04922860278,1,1
0,0,0,0,0,266.9079725280352,1,1
1,1,0,0,1,4125.618240009361,6,0
1,0,0,0,0,1131.7393563948413,5,1
0,0,0,0,0,34024.57885347402,7,0
0,0,0,0,0,496.83888348046077,4,1
0,0,0,0,0,104.69351967619438,2,1
0,0,0,0,0,420.72752205810025,3,1
1,0,0,0,0,501.07029101606355,3,1
0,0,0,0,0,1210.7748186879041,4,1
0,0,0,0,0,135.55476250959327,6,1
0,0,0,0,0,979.649520463785,5,1
0,1,0,0,0,1125.624281724819,3,1
0,0,0,0,0,582.4262840425401,7,0
0,0,0,0,0,352.4794640809558,3,1
0,0,0,0,0,11151.646046203176,4,1
0,0,0,0,0,321.0906610559148,6,1
0,0,0,0,0,530.8048710453805,0,1
1,0,0,0,0,248.33927012653177,2,1
0,0,0,0,0,302.28222279751054,7,1
1,0,0,0,0,1274.4092356942126,6,1
0,0,0,0,0,116.66596770256972,1,1
0,0,0,0,0,1079.7910390445672,5,1
0,0,0,0,0,409.87716196846986,5,1
0,0,1,0,0,549.8167789779112,4,1
0,0,0,0,0,339.3333305935306,0,1
0,1,1,0,0,28286.836406150396,6,0
1,0,0,0,0,382.52381144905667,3,1
0,0,1,0,0,533.8868581751295,0,1
0,0,0,0,0,1521.8529451378345,1,1
0,1,0,0,0,409.02834826576617,2,1
0,0,0,0,0,172.6995279248041,6,1
1,0,0,0,0,709.3462178828844,4,1
0,0,0,0,0,50.39756575887691,5,1
0,0,0,0,0,356.48912091814213,1,1
0,0,0,0,0,193.77755827948442,2,1
0,0,0,0,0,17584.011812257468,1,1
1,0,0,0,0,104.2285054991691,6,1
0,1,0,0,0,332.86903341886045,6,0
1,0,0,0,0,325.33504631843755,1,1
0,0,0,0,0,821.5041647580261,1,1
0,0,0,0,0,683.4218615445197,1,1
1,0,0,0,0,414.69835198389245,5,1
0,0,0,0,0,1079.416191245986,6,1
0,0,0,0,0,944.7767123678599,4,1
0,1,0,0,0,37251.51520989515,6,0
1,1,0,0,1,442.99185439155355,5,0
0,0,0,0,0,1279.7746543395192,1,1
1,1,0,0,0,882.4442765459071,2,1
0,0,0,0,0,1511.1785825254399,1,1
0,0,1,0,0,66394.36295810707,4,0
0,1,0,0,0,46722.70222578599,1,0
0,0,0,0,0,758.733125652069,1,1
1,0,0,0,0,201.36991699549867,5,1
0,1,0,0,0,28728.978846480357,4,0
0,0,0,0,0,431.2036445447361,1,1
0,1,0,0,0,841.2534594236041,5,1
0,0,1,0,0,326.2956835229965,7,1
1,0,0,0,0,934.371343400379,6,1
0,0,0,0,0,67.73107259874207,3,0
0,1,0,0,0,302.2361151756602,1,1
0,0,0,0,0,790.4008613294184,3,1
0,0,0,0,0,390.91192920982377,4,1
0,1,0,0,0,298.3344750035522,4,1
0,0,0,0,0,2513.7409744432575,6,1
0,0,0,0,0,717.1831687280206,7,1
0,0,0,0,0,76.18685973225726,6,1
0,0,0,0,0,519.4630186386347,6,1
0,0,0,0,0,473.0439833364661,1,1
1,0,0,0,0,206.6443613672844,5,1
1,0,0,0,0,86.24445216085452,2,1
0,0,0,0,0,163.66118920981228,4,1
0,0,0,0,0,349.4614835947517,6,1
0,0,1,0,0,2944.0552570135264,1,0
0,1,0,0,0,718.3222225272145,7,1
1,0,0,0,0,358.7137561765391,2,1
0,0,0,0,0,1932.158365845183,2,1
1,0,0,0,0,1995.66193851346,6,1
0,0,0,0,0,679.3644656257993,2,1
1,0,0,0,0,460.43221577520103,4,1
0,0,0,0,0,1329.8107092423181,5,1
1,1,0,0,0,162.44932063583934,0,1
0,0,0,0,0,1131.6505141786104,4,1
0,0,0,0,0,33369.796739888276,4,1
0,1,0,0,0,12025.71508110255,4,0
1,1,0,0,0,580.6859898079825,0,1
0,0,0,0,0,26491.60759379723,7,0
0,0,0,0,0,588.5063734461315,3,1
1,0,0,0,0,334.29372230833235,6,1
0,0,0,0,0,447.0797352328723,3,1
0,0,0,0,0,803.9508039520206,6,1
0,0,0,0,0,1362.1846002242144,5,1
0,0,0,0,0,1362.317248016655,5,1
0,1,0,0,0,11262.677876236467,3,0
0,0,0,0,0,512.7785160146104,1,1
0,0,0,0,0,299.11403624444984,2,1
0,1,1,0,0,56958.37980173952,6,0
0,0,0,0,0,316.727373753189,5,1
0,0,0,0,0,1006.0876955696042,7,1
0,0,0,0,0,953.456109764957,3,1
0,0,0,0,0,712.6472126479603,5,1
0,0,0,0,0,414.1741809088753,1,1
0,0,0,0,0,121.01891032123685,5,1
1,0,0,0,0,145.80544782040727,4,1
0,0,0,0,0,485.7832251420498,7,1
0,0,0,0,0,4634.012885465457,6,1
0,0,0,0,0,806.4323560563861,0,1
0,0,0,0,0,309.3747493513491,1,1
1,0,0,0,0,271.85432459519103,6,0
1,0,0,0,0,814.5727223536983,6,1
0,0,0,0,0,415.8038884535007,4,1
0,0,0,0,0,921.7901554452037,7,1
1,0,0,0,0,331.9933749486441,1,1
0,0,0,0,0,365.32398912195606,2,1
0,0,0,0,0,370.4994086156474,6,1
0,1,0,0,0,211.0874332171098,6,1
0,0,0,0,0,373.80399392970253,5,1
1,0,0,0,0,301.42656004687893,5,1
1,0,0,0,0,1492.3359154371874,6,1
0,0,0,0,0,876.1810980573847,3,1
0,1,0,0,0,75.56613594165268,1,1
0,1,0,0,0,635.1867981968359,4,1
0,0,0,0,0,1045.1967742280615,6,1
0,0,0,0,0,466.839540531121,4,1
0,0,0,0,0,262.7129279702879,3,1
0,0,0,0,0,526.5398772720654,3,1
0,0,0,0,0,291.0169632038104,2,1
0,1,1,0,0,10636.105453566384,7,0
0,0,0,0,0,230.34907087590506,7,1
0,0,0,0,0,352.3561945670551,1,1
0,0,1,0,0,506.7020792268931,1,1
1,0,0,0,0,550.1413265968392,3,1
1,0,0,0,0,1465.9153596105416,5,1
0,1,1,0,0,33222.13058399154,2,0
0,0,0,0,0,350.7986797283,3,1
1,0,0,0,0,433.08760242872665,5,1
0,0,0,0,0,898.8401193283481,1,1
0,0,0,0,0,1132.2319683551173,1,1
0,1,0,0,0,28953.352012581687,7,0
0,0,0,0,0,409.8972663579971,2,1
1,0,0,0,0,131.69456647680406,5,1
0,0,0,0,0,710.8404336924184,2,1
0,1,1,0,0,41663.14225266849,3,0
0,0,0,0,0,323.6195137585633,5,1
0,1,1,0,0,2271.633847414905,5,0
0,0,0,0,0,1581.0515273624467,0,1
0,0,0,0,0,467.03154951453314,5,1
0,0,0,0,0,426.6743816912745,1,1
0,1,0,0,0,707.3205493471171,1,1
0,0,0,0,0,256.3672124616133,6,1
0,0,0,0,0,868.6652271450216,4,1
0,0,0,0,0,421.2442015944249,0,1
1,0,0,0,0,640.5468528280069,2,1
0,1,0,0,0,275.13534673497617,5,0
0,0,0,0,0,670.9520745660401,7,1
0,0,0,0,0,972.0062595573587,1,1
0,0,0,0,0,444.83614329051,4,1
0,0,0,0,0,614.5359714790377,4,1
0,0,0,0,0,590.6684245186228,5,1
0,1,0,0,0,1952.64747838607,2,1
0,1,0,0,0,114905.09337675507,6,0
1,0,0,0,0,358.20829481517984,1,1
0,0,0,0,0,2805.41278411223,5,0
1,1,0,0,0,441.45281546581424,5,1
0,0,0,0,0,791.1104307250197,2,1
0,1,0,0,0,28532.39424105944,1,0
1,0,0,0,0,604.4397991431732,4,0
1,0,0,0,0,103.59024934279942,5,1
0,0,0,0,0,496.5597370534267,1,1
0,0,0,0,0,73.79243745322896,3,1
0,0,1,0,0,25295.181052319367,6,0
0,0,0,0,0,439.526047565644,3,1
0,0,0,0,0,362.3511258100867,1,1
1,0,0,0,0,716.6786610581714,2,1
0,0,0,0,0,239.16776257265826,3,1
1,0,0,0,0,346.2928725239901,2,1
1,0,0,0,0,615.0820477517035,1,1
0,0,0,0,0,2381.111888698878,4,1
0,1,0,0,0,30187.475867306977,6,0
0,0,0,0,0,372.49944590498257,3,1
0,0,0,0,0,673.4107110541992,3,1
0,0,0,0,0,546.6405011384492,1,1
1,0,0,0,0,445.6333241542521,6,1
1,0,0,0,0,246.31388649208424,5,1
0,1,0,0,0,4050.5422595907658,3,1
0,1,0,0,0,344.87986580449126,4,1
1,1,0,0,0,298.26898022555815,5,0
1,1,0,0,0,48327.17937787132,1,0
0,0,0,0,0,1501.5163349772097,7,0
0,0,0,0,0,626.9099221761405,0,1
0,1,1,0,0,58648.04603753136,2,0
0,0,1,0,0,502.85854484134194,4,1
1,0,0,0,0,762.8418505771067,4,1
0,0,0,0,0,688.8482058206436,2,1
0,0,0,0,0,110.368256036743,3,1
1,0,0,0,0,527.7573930693211,3,1
0,0,0,0,0,517.097360098569,2,1
1,0,0,0,0,203.8134823932455,2,1
0,0,0,0,0,499.18591686707845,6,1
0,0,0,0,0,1175.3768422039482,1,1
0,1,0,0,0,1037.6588560553384,2,0
1,1,0,0,1,607.5514636946349,7,0
0,1,0,0,0,511.4588742992088,3,1
1,0,0,0,0,259.030186023238,4,1
0,0,0,0,0,525.6901926074237,2,1
0,1,1,0,0,59942.499375977895,6,0
1,0,0,0,0,458.1826283366175,6,1
0,0,0,0,0,30693.884446095137,6,0
0,0,0,0,0,1130.9753384257265,2,1
0,0,0,0,0,5429.701326711211,6,1
1,0,0,0,0,777.1624792892599,5,1
0,0,0,0,0,688.7295154222488,2,1
1,0,0,0,0,1753.7158204561322,3,1
0,1,0,0,0,356.59923237267867,6,1
0,0,0,0,0,1096.3601724127077,3,1
1,0,0,0,0,607.752691050844,2,1
1,0,0,0,0,888.0416170615351,4,1
0,0,0,0,0,598.0549796214564,6,1
0,1,0,0,0,815.0151656276364,4,1
1,0,0,0,0,752.6867488586711,3,1
0,1,0,0,0,54014.70823562801,2,0
0,1,1,0,0,541.0492023277804,5,0
0,1,0,0,0,1011.3981116754715,5,1
0,0,0,0,0,530.9974027515511,4,0
0,1,0,0,0,12091.732119914199,4,0
0,0,0,0,0,1025.9222897037769,0,1
1,0,0,0,0,652.9240158550596,2,0
1,0,0,0,0,694.2015698127002,6,1
0,0,0,0,0,555.6817568197437,2,1
1,0,0,0,0,290.95109928439905,6,1
0,0,0,0,0,1281.3824894499937,6,1
0,0,0,0,0,996.4804472147782,2,1
1,0,0,0,0,411.9318644215164,4,1
0,0,0,0,0,2388.0124846357653,1,1
0,0,0,0,0,310.9271023947883,3,1
1,0,0,0,0,697.9883123338055,5,1
0,1,1,0,0,13251.565196522779,7,0
0,0,0,0,0,198.06958452219766,5,1
1,0,0,1,0,2185.841483575726,6,0
0,0,0,0,0,354.66374807032923,3,1
1,1,0,0,0,900.2015409881367,4,1
0,0,0,0,0,562.4203203973227,0,1
1,1,0,0,0,827.2719546797156,3,0
0,0,0,0,0,326.5986187884646,1,1
0,0,0,0,0,330.2084195246595,2,1
0,1,0,0,0,108.22786867339444,2,1
0,0,0,0,0,406.4268856057138,4,1
1,0,0,0,0,334.61108008114246,5,1
0,0,0,0,0,649.9706202098839,4,1
0,0,0,0,0,2008.8269390143753,7,1
0,0,0,0,0,192.61848152357715,0,1
0,0,0,0,0,83408.4407845897,4,0
0,1,0,0,0,2232.5832119429338,4,0
0,0,1,0,0,2298.8509739116435,5,0
0,0,0,0,0,163.9845968270308,1,1
1,0,0,0,1,1422.478922578199,4,0
0,1,0,0,0,1151.3560209178336,1,1
0,0,1,0,0,2709.9577404361435,3,1
0,0,0,0,0,219.16123693069096,5,1
0,0,0,0,0,474.54717613263415,3,1
0,1,1,0,0,33059.86129668576,5,0
0,1,0,0,0,1305.9736095610149,7,0
0,0,0,0,0,1179.0088576705662,2,1
0,1,0,0,0,56219.90391129462,6,0
0,0,0,0,0,1435.421396152397,3,1
0,0,0,0,0,570.6625557446341,4,1
0,1,0,0,0,248.42434437638704,5,1
0,0,0,0,0,154.4676902223414,1,1
0,1,0,0,0,146.89791538246016,4,1
0,1,0,0,0,34210.35045321277,6,0
1,0,0,0,0,539.5955462983401,1,1
1,1,0,0,0,402.68064179609587,1,1
0,0,0,0,0,910.0111392742796,1,1
1,0,0,0,0,106.62999746125632,6,1
0,0,0,0,0,466.6804371797626,5,1
1,0,0,0,0,339.2549300814067,2,1
0,1,0,0,0,30677.396237524914,4,0
0,0,0,0,0,1406.246631145564,5,1
0,1,0,0,0,370.96627487998256,3,1
0,0,0,0,0,34671.408046267126,6,1
1,0,0,0,0,100.15392113386906,5,1
0,0,1,0,0,23454.760485768267,6,0
1,0,0,0,0,307.6846178379233,4,1
0,0,0,0,0,536.5086812001124,5,1
0,0,0,0,0,1272.9069252913441,1,1
1,0,0,0,0,1505.7731557292302,6,1
1,0,0,0,0,302.27770278539566,6,1
0,0,0,0,0,307.5338637595861,3,1
0,0,0,0,0,789.0356173053749,5,1
0,0,0,0,0,456.6491586984026,5,1
0,1,0,0,0,34690.74387809997,1,0
0,0,0,0,0,11908.500127333258,2,0
0,0,0,0,0,569.9755872688007,5,1
0,0,0,0,0,486.59576817586844,3,1
1,0,0,0,0,456.7720391717817,6,1
0,0,0,0,0,804.5385895044141,5,1
0,1,0,0,0,60700.994872517,5,0
0,0,0,0,0,246.98947387420904,5,1
1,1,0,0,0,647.1195732500759,1,1
0,0,0,0,0,1357.9374461183795,0,1
0,1,1,0,0,27066.240484386566,5,0
0,0,0,0,0,1153.0136050475576,5,1
1,0,0,0,0,140.8833487684254,5,1
0,0,0,0,0,260.2783700203082,6,1
0,0,0,0,0,1016.5861262786723,6,1
0,0,0,0,0,1152.235642715365,1,1
0,0,0,0,0,12993.074069716733,5,1
0,1,0,0,0,1290.7875527544593,3,0
1,0,0,0,0,765.645220157724,4,1
0,0,0,0,0,613.9413529504664,6,1
1,0,0,1,0,645.3161675566,6,0
0,0,0,0,0,240.98675193914426,2,1
0,0,0,0,0,746.918932383863,5,1
0,0,0,0,0,1203.65781981871,0,1
0,0,0,0,0,2321.2103900335637,2,1
0,0,0,0,0,196.97634923976327,5,1
0,0,1,0,0,468.4151651673384,3,1
0,1,0,0,0,776.9483409187247,2,1
1,0,0,0,0,260.694664253028,2,1
1,0,0,0,0,1373.615799945656,0,1
0,0,0,0,0,5988.705234908998,5,1
0,0,0,0,0,387.626924184598,6,1
1,0,0,0,0,815.4840410898247,3,1
1,0,0,0,0,1087.1599250348413,4,1
0,1,0,0,0,22860.640529448217,4,0
0,1,0,0,0,1108.2995112418503,5,0
0,0,0,0,0,195.3191686116955,4,1
0,1,0,0,0,97.78194564209417,5,1
0,0,0,0,0,564.2201035994768,3,1
0,1,0,0,0,428.7573408527897,3,1
0,0,0,0,0,262.76980841324337,1,1
0,0,0,0,0,770.4828440040636,4,1
1,0,0,0,0,451.802263329739,5,1
0,0,0,0,0,699.4410102191848,3,1
1,0,0,0,0,3174.1216725469453,3,1
1,0,0,0,0,357.8386557716421,2,1
0,1,0,0,0,919.421598854715,3,1
0,0,0,0,0,129.16071508351726,5,1
0,0,0,0,0,747.0540045271273,1,1
0,0,1,0,0,1577.193039394732,2,0
0,1,0,0,0,175.30350117591288,1,1
0,0,0,0,0,214.52011432723063,2,1
1,0,0,0,0,648.8399738939709,4,1
0,1,0,0,0,2139.349542149164,4,1
1,0,0,0,1,1502.2877904727193,5,0
0,0,0,0,0,723.3052290731855,3,1
0,0,0,0,0,745.5046470274108,6,1
0,0,0,0,0,872.3409237372916,2,1
0,0,0,0,0,674.3915040008576,0,1
1,0,0,0,0,282.1451283058098,4,1
0,1,0,0,0,720.5341045225732,3,1
0,0,0,0,0,903.8727200291069,6,1
0,0,0,0,0,32683.477905491116,3,0
0,0,0,0,0,661.9126169135573,2,1
0,0,0,0,0,212.85165017702522,6,1
0,0,0,0,0,700.3256936779701,2,1
1,0,0,0,0,221.5300022483308,2,1
1,0,0,0,0,122.88733740908668,1,1
1,1,0,0,0,476.31034437693484,4,1
0,0,0,0,0,569.9767001524104,1,1
